Id,DC1,DC2,DC3,DC4,DC5,DC6,DC7,DC8,DC9,DC10,DC11,DC12,DC13
ENSCGRG00001002984,24,13,17,7,23,19,35,21,13,21,11,19
ENSCGRG00001002985,2044,2315,1948,2285,1935,2358,2043,2116,1996,2208,1898,1832
ENSCGRG00001002989,84,76,66,42,56,62,77,90,97,103,91,96
ENSCGRG00001002990,4020,4741,4413,5563,4393,5281,4790,5269,4627,4750,4768,4537
ENSCGRG00001002993,10847,12505,10441,10554,10155,12493,11316,11873,11940,12377,10829,11130
ENSCGRG00001002995,1363,1620,1776,1941,1546,1717,1666,1722,1533,1793,1544,1538
ENSCGRG00001003004,4,16,0,0,6,11,6,6,1,11,5,4
ENSCGRG00001003009,4,5,18,0,2,0,2,12,7,11,13,8
ENSCGRG00001003014,19954,22217,17851,18863,18777,20018,21259,20338,19723,19840,18104,18898
ENSCGRG00001003016,3,0,4,6,3,6,12,1,14,6,3,8
ENSCGRG00001003022,2883,3396,3045,2929,2886,3371,3252,3504,3747,4089,3535,3649
ENSCGRG00001003023,2301,2747,4883,4531,3212,3919,3080,3486,3763,4400,4101,3947
ENSCGRG00001003026,690,842,1318,1197,1248,1378,857,911,1067,1330,637,570
ENSCGRG00001003027,4497,5220,5850,5862,5085,6166,5326,5255,5983,6187,5114,5185
ENSCGRG00001003030,4059,4450,3440,3893,4591,4280,4611,4166,4539,4692,4421,4569
ENSCGRG00001003035,11,3,33,45,7,1,3,19,5,7,11,10
ENSCGRG00001003041,1036,1249,2081,2278,1623,1869,1575,1583,1866,2169,1530,1448
ENSCGRG00001003046,6,5,8,3,2,6,5,7,13,6,13,11
ENSCGRG00001003047,5237,5903,5522,5830,5530,5755,6274,5769,5431,6085,5518,5933
ENSCGRG00001003052,2461,2855,3146,3456,2432,2761,2639,2788,2472,2515,2480,2534
ENSCGRG00001003060,30918,33875,27306,28334,32703,33300,31773,29451,29268,29745,24321,25085
ENSCGRG00001003063,3914,4571,5583,5756,5003,5540,4845,4716,4847,5279,4990,4625
ENSCGRG00001003065,2122,2532,2022,2359,2046,2672,2332,2499,2815,2907,2724,2400
ENSCGRG00001003077,44,90,59,50,72,71,75,75,52,81,64,62
ENSCGRG00001003078,9068,9619,7568,8256,8842,8001,10289,9228,8455,8903,7561,7965
ENSCGRG00001003079,15933,18443,23485,22657,19143,21729,18322,19228,21350,22219,20447,20237
ENSCGRG00001003081,184,145,235,236,193,247,174,158,242,242,185,199
ENSCGRG00001003086,2063,2509,3053,2930,2447,3011,2741,2753,2710,2713,2730,2555
ENSCGRG00001003088,717,843,1850,1641,1224,1309,1024,1041,1251,1366,852,935
ENSCGRG00001003096,28,24,16,28,11,13,9,16,26,17,19,20
ENSCGRG00001003103,558,741,829,861,840,821,739,754,838,840,779,802
ENSCGRG00001003105,8769,10806,18446,20255,13180,14963,11860,12181,12516,14696,11631,10876
ENSCGRG00001003106,5,10,11,5,11,19,14,10,13,6,15,13
ENSCGRG00001003112,1853,2082,3079,2898,2490,2513,2374,2422,2524,2725,2040,2248
ENSCGRG00001003114,3142,3918,2753,2692,2333,3298,2603,2853,3369,3475,2991,2523
ENSCGRG00001003115,17,14,3,4,13,24,11,10,8,19,22,10
ENSCGRG00001003116,1943,2163,2255,2994,2201,2502,2297,2320,2256,2417,2092,2030
ENSCGRG00001003122,1366,1534,1827,1604,1402,1807,1635,1654,1964,2090,1809,1676
ENSCGRG00001003127,2594,3101,4603,4681,3604,4491,3001,3303,2949,3410,3025,2553
ENSCGRG00001003128,763,760,936,859,999,1032,893,941,875,976,849,965
ENSCGRG00001003129,32775,36367,50826,47297,43360,41627,38642,37619,39464,40429,35109,37995
ENSCGRG00001003130,491,616,2034,1990,1060,1225,771,737,1094,1348,1164,1041
ENSCGRG00001003133,5378,6015,5703,6559,5014,6061,5889,5999,6169,6381,5997,5950
ENSCGRG00001003140,4994,5936,8885,8615,6752,7279,6817,6598,7019,7722,5833,5875
ENSCGRG00001003144,608,675,1498,1514,952,1210,858,844,912,928,852,770
ENSCGRG00001003145,31,27,5,10,23,18,30,36,17,8,25,17
ENSCGRG00001003149,419,518,635,718,643,701,643,672,438,563,660,605
ENSCGRG00001003151,2020,2232,1789,2215,2069,1910,2118,1849,1845,1861,1405,1617
ENSCGRG00001003158,2064,2376,3472,4458,3347,2993,3246,2346,2829,3353,1823,2093
ENSCGRG00001003162,471,483,859,1005,391,368,819,762,725,716,527,568
ENSCGRG00001003167,1347,1479,1007,1279,1158,1400,1397,1371,1435,1486,1323,1417
ENSCGRG00001003171,774,905,970,987,772,1023,762,915,1061,1066,987,816
ENSCGRG00001003175,3323,4065,2489,2274,4659,5803,4882,5124,7840,8478,4291,4024
ENSCGRG00001003176,27,77,28,30,42,65,63,65,53,48,37,50
ENSCGRG00001003177,5159,6167,5217,5137,4707,5244,5919,5725,5221,5798,4940,4971
ENSCGRG00001003183,1418,1544,1383,1572,1471,1633,1491,1437,1594,1635,1450,1440
ENSCGRG00001003185,14062,15682,20575,20566,19167,19712,17455,16501,18679,19354,15762,17375
ENSCGRG00001003192,2224,2685,2676,2867,1995,2530,2292,2506,2102,2562,2986,2666
ENSCGRG00001003193,25279,28442,24565,25230,24624,25876,29161,28472,26502,29164,24491,24157
ENSCGRG00001003198,2172,2490,1838,1995,1806,2256,1871,1986,1860,1848,2161,1908
ENSCGRG00001003202,482,585,139,166,2688,2483,829,970,2121,2490,5251,5131
ENSCGRG00001003211,273,313,714,1036,523,550,505,455,375,565,508,442
ENSCGRG00001003213,21,35,12,23,27,16,28,33,57,52,21,8
ENSCGRG00001003215,8530,9682,8581,9467,8565,9257,10998,10932,10166,11089,9750,9667
ENSCGRG00001003218,150305,167574,143621,141395,138710,165012,146663,150809,161760,165575,142199,144986
ENSCGRG00001003221,17945,21221,29439,27729,23013,27186,21008,21800,24344,26884,20322,19795
ENSCGRG00001003222,2583,3306,5527,5101,4322,4464,4139,3773,4529,4947,3814,3557
ENSCGRG00001003238,3326,3800,6120,6342,3756,3549,3852,3783,3880,3884,3790,3876
ENSCGRG00001003239,82,107,37,82,72,100,100,100,60,70,72,51
ENSCGRG00001003241,1821,1995,1974,1978,1559,2100,2079,1862,1978,2029,1936,1741
ENSCGRG00001003244,8328,9173,10560,11795,10352,10642,10749,10086,8964,10302,9175,9541
ENSCGRG00001003246,102,98,128,219,127,122,103,113,73,98,121,98
ENSCGRG00001003249,7682,8465,7367,7494,7704,9473,8163,8038,8635,9270,6769,7209
ENSCGRG00001003251,1782,1935,2399,2671,1843,2206,2064,1926,2087,2011,2059,2055
ENSCGRG00001003257,4789,5684,6165,5931,5258,7766,4640,5466,6436,6929,5614,5022
ENSCGRG00001003263,10982,13399,9256,19963,10170,11391,9547,9600,8558,8342,6098,5849
ENSCGRG00001003267,840,1113,897,1022,864,1145,960,932,814,997,1137,888
ENSCGRG00001003269,6,3,2,1,7,17,24,14,7,7,4,4
ENSCGRG00001003271,15783,18707,20393,20651,17980,21365,18458,20006,21605,22989,21628,19748
ENSCGRG00001003272,28261,31473,25744,27500,25404,29374,32028,33353,33315,34291,33522,32312
ENSCGRG00001003275,141,144,116,103,196,149,190,207,128,133,144,107
ENSCGRG00001003276,640,813,1328,1535,913,854,866,934,895,1118,792,839
ENSCGRG00001003280,12862,14367,13086,14057,14214,15378,14514,14435,14540,15725,16056,17149
ENSCGRG00001003284,43,39,46,51,59,41,45,42,15,61,48,31
ENSCGRG00001003288,7556,8130,12895,13793,8317,9166,8500,8964,9350,10410,9616,9340
ENSCGRG00001003289,1424,1451,1326,1236,1891,1721,1435,1324,1772,1786,1131,1262
ENSCGRG00001003298,20,28,18,9,9,8,30,18,79,82,20,10
ENSCGRG00001003299,16,30,26,21,29,26,27,39,23,34,28,24
ENSCGRG00001003301,18,6,0,7,0,10,10,2,11,3,6,0
ENSCGRG00001003306,1572,1811,2361,2925,2047,2100,2100,2261,2249,2282,2139,2172
ENSCGRG00001003307,292,356,576,435,388,430,389,444,335,391,510,495
ENSCGRG00001003308,14547,17075,24606,24356,22156,22339,19311,18625,18826,20424,17663,18472
ENSCGRG00001003319,3924,4607,5924,6854,4449,4288,4852,4836,3830,4278,4443,4485
ENSCGRG00001003321,21,21,9,14,28,17,27,19,13,25,13,18
ENSCGRG00001003324,23588,26446,26530,21916,29670,30422,33666,31872,26234,29330,28171,31078
ENSCGRG00001003325,763,917,896,913,908,889,961,880,874,1021,912,950
ENSCGRG00001003327,3,1,14,7,9,11,4,0,7,1,1,15
ENSCGRG00001003337,2902,3353,3345,3813,2783,3523,3170,3345,3151,3402,3272,3147
ENSCGRG00001003338,3995,4495,4419,4337,3888,4362,4664,5039,4684,4785,4912,5048
ENSCGRG00001003340,4908,5702,4409,4680,4657,4749,5730,4961,4465,4849,4176,4278
ENSCGRG00001003342,46,41,4875,5259,121,110,57,66,52,82,31,26
ENSCGRG00001003348,1125,1448,1809,2035,1482,1513,1166,1423,1406,1454,1631,1583
ENSCGRG00001003349,1987,2436,2485,2563,2061,2806,2246,2507,2260,2695,2581,2353
ENSCGRG00001003350,17328,19363,14353,15514,15642,18521,16602,17717,16284,16795,16702,15769
ENSCGRG00001003351,96,173,87,85,122,139,213,229,204,220,223,208
ENSCGRG00001003352,3798,5108,8243,8133,4975,6570,4757,4935,6567,6981,6663,6532
ENSCGRG00001003356,1649,1847,2455,2552,1982,2120,2009,2164,1575,1708,1998,2114
ENSCGRG00001003357,46,47,99,87,101,71,90,76,64,109,88,67
ENSCGRG00001003358,1832,2096,2923,2942,2220,2583,2323,2108,2287,2486,4138,4397
ENSCGRG00001003367,6,2,2,2,2,4,12,30,4,6,3,1
ENSCGRG00001003371,992,1107,2976,2700,1087,1538,982,1158,1268,1449,1482,1469
ENSCGRG00001003374,175,157,142,205,202,233,200,157,656,678,282,251
ENSCGRG00001003385,7949,9568,8185,8374,7816,9844,7969,8858,9683,9896,10232,9755
ENSCGRG00001003389,43,58,24,33,26,39,36,39,68,61,31,80
ENSCGRG00001003393,60,82,190,209,139,122,92,113,110,131,109,123
ENSCGRG00001003396,1101,1310,2153,1834,1714,1810,1545,1516,2178,2607,1388,1440
ENSCGRG00001003399,4682,5323,6022,6027,5082,6295,5410,5256,5967,6312,5344,5204
ENSCGRG00001003403,92,94,81,47,64,104,144,69,93,108,67,69
ENSCGRG00001003404,5288,6175,6639,6775,6964,6964,6889,6382,9576,10692,6005,6345
ENSCGRG00001003405,13549,16223,23278,21132,18037,19966,17747,17937,19833,21311,18606,19555
ENSCGRG00001003406,365,563,293,283,419,535,324,472,361,454,307,262
ENSCGRG00001003409,1254,1612,3732,3631,1834,1969,1865,2117,2260,2685,2579,2753
ENSCGRG00001003410,14,6,17,20,9,20,10,8,11,10,7,5
ENSCGRG00001003415,11987,13025,11946,12924,13276,14680,12319,12346,12146,12458,11634,11574
ENSCGRG00001003416,46,44,51,60,36,40,50,65,40,54,35,26
ENSCGRG00001003419,10,6,1,2,6,9,14,11,10,5,8,7
ENSCGRG00001003432,642,803,1601,1736,1036,1095,994,903,882,1078,1131,1039
ENSCGRG00001003434,8451,11523,31507,30831,17060,19269,13964,14572,14565,18330,10866,10217
ENSCGRG00001003436,1,10,8,8,4,2,0,0,11,15,17,9
ENSCGRG00001003438,1371,1517,2104,2149,1774,1959,1688,1732,1849,1903,1850,1590
ENSCGRG00001003441,43420,49715,55255,54257,45728,57286,43133,48323,58182,60868,49976,47452
ENSCGRG00001003444,2959,3518,5067,4832,3953,4568,3498,3802,4488,4676,3909,3747
ENSCGRG00001003445,15,15,5,9,6,19,24,27,6,21,23,15
ENSCGRG00001003447,4695,4996,5323,5387,5076,4902,5691,5336,5690,6669,4286,4690
ENSCGRG00001003448,19,6,14,15,19,17,17,10,9,9,8,13
ENSCGRG00001003449,25393,29084,25122,28123,24604,28712,27307,27831,24991,26200,29511,28606
ENSCGRG00001003454,21,24,35,43,8,25,14,19,34,31,8,13
ENSCGRG00001003456,1289,1493,981,1099,1302,1426,1267,1213,1105,1252,918,1050
ENSCGRG00001003466,41,36,11,18,27,29,47,53,29,38,35,26
ENSCGRG00001003467,25,30,27,20,21,27,22,22,18,19,19,23
ENSCGRG00001003469,27239,31242,42933,40600,39463,40275,38796,36357,40507,42888,38055,41636
ENSCGRG00001003470,22,19,19,19,29,10,21,24,8,21,24,16
ENSCGRG00001003473,17496,20571,16908,17986,17439,22324,18637,19162,20374,21647,19577,18782
ENSCGRG00001003475,10579,11564,13204,14499,9844,10248,11030,10006,9990,9991,8576,9534
ENSCGRG00001003478,1477,1989,3363,3360,2422,2483,2189,2361,2682,2929,2866,2683
ENSCGRG00001003482,4176,4487,3637,4410,3312,3432,4744,4404,3440,3594,4427,4831
ENSCGRG00001003483,13,15,4,12,19,20,9,16,12,19,5,9
ENSCGRG00001003484,1431,1590,1992,2120,1473,1705,1564,1624,1393,1467,1776,1747
ENSCGRG00001003486,14381,16521,29330,26067,22937,23082,20620,20388,22060,25559,19857,20967
ENSCGRG00001003489,70,68,32,32,50,65,75,51,55,34,44,63
ENSCGRG00001003491,1710,2076,3432,3026,1955,2128,2064,2197,2856,3073,2711,2520
ENSCGRG00001003493,4,13,7,18,5,12,4,5,7,11,7,11
ENSCGRG00001003494,7,24,8,14,10,16,6,13,16,16,9,8
ENSCGRG00001003495,16362,19230,15895,15294,21393,22949,21913,20853,22422,24203,21126,21956
ENSCGRG00001003496,287,296,393,528,223,281,324,355,248,240,248,206
ENSCGRG00001003504,11,7,8,2,9,24,4,11,5,22,15,14
ENSCGRG00001003506,3376,3609,2823,2719,2879,3189,3165,3271,3315,3150,3020,3210
ENSCGRG00001003507,2053,2386,2297,3009,2283,2527,2453,2648,2422,2640,2491,2532
ENSCGRG00001003510,5,10,2,3,2,10,11,4,8,13,2,4
ENSCGRG00001003518,451,491,730,819,404,482,458,416,904,980,450,521
ENSCGRG00001003519,13,19,12,6,5,13,8,16,4,10,4,11
ENSCGRG00001003521,8731,10096,8023,7725,8409,9525,8999,9101,9129,9472,18456,18113
ENSCGRG00001003527,3795,4409,4817,4832,4314,4490,4787,4825,5096,5650,4799,4931
ENSCGRG00001003529,1,1,16,11,2,6,0,1,1,12,0,0
ENSCGRG00001003531,12,8,4,7,13,14,4,9,8,9,7,19
ENSCGRG00001003532,1002,1292,2866,2524,1631,2034,1344,1614,1949,2294,1962,1661
ENSCGRG00001003536,3463,4393,4123,4233,3247,4521,3742,4030,4354,4796,4572,3771
ENSCGRG00001003537,1615,1684,1743,1667,1632,1676,1700,1650,1468,1669,2039,2388
ENSCGRG00001003538,5101,6377,12996,11956,8513,9602,7155,7283,9463,11281,6950,7112
ENSCGRG00001003542,2169,2367,1914,2225,2009,2402,2278,2306,2120,2226,2107,2037
ENSCGRG00001003544,11,2,10,9,2,3,11,6,5,3,1,0
ENSCGRG00001003548,5872,7324,5901,6102,5468,6335,6381,6881,6414,6673,4957,4959
ENSCGRG00001003551,104,94,76,99,103,131,138,128,79,77,114,94
ENSCGRG00001003554,7617,8760,8983,8425,7998,9270,8468,8962,8519,9988,11531,10288
ENSCGRG00001003556,12589,14700,11054,11671,12252,14029,12555,12527,12702,13199,9809,9453
ENSCGRG00001003559,401,441,307,396,293,405,406,373,390,366,325,352
ENSCGRG00001003561,49,40,51,40,13,31,20,30,14,11,18,36
ENSCGRG00001003565,21379,23869,29893,30274,26944,29139,24388,24106,21919,23019,21458,22132
ENSCGRG00001003568,6985,8334,9478,9050,8539,9767,8390,8731,9008,9289,8373,7960
ENSCGRG00001003569,5305,6278,6788,8511,7026,6704,6317,6262,6119,6498,6759,6933
ENSCGRG00001003586,30,33,20,24,43,46,41,40,46,33,34,26
ENSCGRG00001003590,10781,12090,13423,12154,12655,13890,12709,12099,13380,14460,11296,11984
ENSCGRG00001003593,233,260,300,299,259,327,268,258,325,329,409,380
ENSCGRG00001003595,80,115,266,249,162,154,117,113,168,175,95,118
ENSCGRG00001003601,7,12,17,12,7,23,11,11,16,8,13,10
ENSCGRG00001003604,27,20,26,74,10,6,30,28,24,23,16,36
ENSCGRG00001003605,7006,7806,9952,11407,9104,9916,8819,8655,7594,8561,7614,7692
ENSCGRG00001003611,2715,3069,2968,3010,2999,3001,3508,3084,3032,3328,2807,2988
ENSCGRG00001003615,217,294,802,877,386,433,149,254,614,639,413,457
ENSCGRG00001003616,4718,5508,5911,5778,5330,7213,5315,5125,6745,6853,5547,5133
ENSCGRG00001003621,7245,8570,9910,11548,9142,9877,10337,10562,7892,10259,9582,8654
ENSCGRG00001003623,116,98,97,96,95,113,101,128,105,86,78,55
ENSCGRG00001003624,450,798,1914,1922,1246,1396,985,990,1044,1416,1114,954
ENSCGRG00001003625,43482,49581,46816,47786,45941,51167,45050,45457,50258,51276,43790,44015
ENSCGRG00001003627,705,778,1077,1120,639,722,998,1068,1343,1510,1554,1387
ENSCGRG00001003628,10008,11784,10065,10540,11214,14204,11625,12599,14140,15457,14728,13684
ENSCGRG00001003631,2225,2607,3318,3479,2789,2965,2607,2779,2784,2918,2625,2560
ENSCGRG00001003640,11,14,8,6,17,2,19,14,9,20,13,4
ENSCGRG00001003641,303,327,266,200,335,354,343,345,197,261,187,173
ENSCGRG00001003643,0,4,7,15,17,9,9,5,7,7,7,4
ENSCGRG00001003648,818,1104,2140,1937,1517,1478,1276,1278,1275,1478,1298,1299
ENSCGRG00001003657,4962,5790,3780,4892,4707,5191,4800,4591,4167,4431,3960,4235
ENSCGRG00001003660,900,967,772,908,875,926,869,967,1011,1076,1003,914
ENSCGRG00001003663,11,18,32,42,9,13,8,18,15,16,13,18
ENSCGRG00001003665,14944,16323,17052,18049,16811,17541,18441,17547,16091,17350,15568,16652
ENSCGRG00001003669,351,405,1063,1271,626,690,580,513,606,625,590,605
ENSCGRG00001003671,275,295,295,357,289,290,374,298,313,321,258,264
ENSCGRG00001003673,4556,5341,5124,5633,5074,5792,4802,4933,5245,5374,10183,9989
ENSCGRG00001003674,23,26,4,7,31,19,27,48,9,24,35,34
ENSCGRG00001003677,19261,21349,29702,23990,23731,25140,24342,23483,23427,25402,23574,24328
ENSCGRG00001003679,1869,2149,2216,1956,2128,2344,2453,2284,2265,2518,1917,1936
ENSCGRG00001003680,2197,2458,1255,1521,2316,2454,2698,2050,2581,2924,2107,2306
ENSCGRG00001003685,5340,5769,5272,5793,4990,4747,6419,5725,5041,5400,5757,6204
ENSCGRG00001003691,341,388,452,694,342,362,309,361,354,307,489,434
ENSCGRG00001003693,14079,15113,11784,12826,12998,13648,15014,14151,13028,13198,12291,12425
ENSCGRG00001003694,1195,1494,1628,2059,1372,1754,1348,1674,1543,1660,1561,1408
ENSCGRG00001003699,588,682,1251,1267,807,904,741,836,855,906,954,873
ENSCGRG00001003702,0,0,9,14,9,6,0,0,15,23,0,0
ENSCGRG00001003704,2256,2471,3665,3943,2657,3044,2878,2993,2817,2954,3573,3170
ENSCGRG00001003705,104,110,103,74,137,134,176,211,88,95,166,188
ENSCGRG00001003709,10883,12588,14955,14731,11479,12771,13538,13624,11829,13314,13254,12814
ENSCGRG00001003711,607,628,1427,1297,864,854,930,821,823,1004,1112,1060
ENSCGRG00001003716,11,6,0,2,4,0,8,10,0,2,3,0
ENSCGRG00001003718,9594,10636,8496,8838,9282,10264,10027,9540,9431,9762,8385,9018
ENSCGRG00001003721,3687,4579,5925,6328,3823,5112,4241,4616,4972,5563,5213,4592
ENSCGRG00001003723,3453,4293,4059,3868,3297,4259,3770,4235,4401,4866,4375,3951
ENSCGRG00001003724,7952,9552,14120,14938,9529,11820,9527,10395,12723,13634,11167,10840
ENSCGRG00001003725,707,825,1274,1225,1147,1095,1134,1004,1103,1252,1103,1027
ENSCGRG00001003727,18,16,5,12,9,11,19,17,5,25,7,9
ENSCGRG00001003734,5082,5825,6703,6760,5821,6694,5980,5764,7435,7333,4984,5282
ENSCGRG00001003737,99,40,32,27,37,39,53,34,18,67,23,39
ENSCGRG00001003740,20,48,14,44,21,18,44,26,32,7,18,27
ENSCGRG00001003744,2549,2781,1950,2851,1775,1607,3086,2969,1991,1739,3122,3225
ENSCGRG00001003746,1799,2045,1981,2099,1946,2063,2127,1968,1737,1870,1587,1555
ENSCGRG00001003753,8934,10238,9324,10613,9519,10258,10510,9675,11297,11993,10253,11229
ENSCGRG00001003755,1404,1414,1852,1940,2037,1891,1787,1776,1838,2031,1743,1689
ENSCGRG00001003759,4883,5936,14794,14375,8994,10511,7109,7195,8470,10238,8633,7639
ENSCGRG00001003760,1353,1484,2908,2950,2469,2184,2129,1964,2204,2496,1836,1976
ENSCGRG00001003764,3341,3916,5079,5287,4213,4705,4104,4108,4267,4391,4528,4557
ENSCGRG00001003771,3615,4185,4544,4720,3709,5030,3878,4314,4752,4835,4345,4133
ENSCGRG00001003774,10,11,1,9,12,8,11,17,5,10,8,3
ENSCGRG00001003777,4019,4854,6018,6012,5063,5381,4962,4743,5531,5896,3726,4126
ENSCGRG00001003779,2496,3143,3727,4385,3197,3497,3161,3582,2384,3064,3687,3417
ENSCGRG00001003784,835,1128,1536,1818,1179,1412,1162,1416,1263,1452,1306,1253
ENSCGRG00001003785,3857,4389,5798,5563,4760,5521,4812,4556,6407,6663,4229,4437
ENSCGRG00001003786,5,19,10,10,10,10,3,5,5,4,20,12
ENSCGRG00001003793,2801,3433,4266,4841,3919,4389,4349,4125,3263,3422,3269,2691
ENSCGRG00001003795,24,35,10,18,17,10,18,26,20,9,25,17
ENSCGRG00001003799,11,2,7,12,7,2,7,8,8,9,4,8
ENSCGRG00001003808,29,35,18,30,47,26,40,46,22,24,32,35
ENSCGRG00001003812,2195,2660,4148,4112,3539,3816,3051,3290,3731,4435,3393,3391
ENSCGRG00001003815,25,13,15,6,18,36,33,32,25,21,8,18
ENSCGRG00001003816,33018,39243,41059,42583,38512,44901,36974,37253,36528,39031,34128,32687
ENSCGRG00001003826,2436,3071,2046,2488,1951,2936,2284,2586,2554,2754,2807,2491
ENSCGRG00001003827,531,563,610,775,440,687,484,597,491,655,741,681
ENSCGRG00001003830,705,772,623,826,675,714,814,772,676,791,1014,1049
ENSCGRG00001003834,5360,6113,3733,5028,4598,4341,5342,4904,3205,3264,4252,4103
ENSCGRG00001003836,30796,35982,81548,83500,36210,40342,37731,39151,39600,41841,35704,35426
ENSCGRG00001003840,43,37,30,24,36,19,43,26,38,47,24,21
ENSCGRG00001003846,96,124,332,318,164,187,122,144,109,166,175,137
ENSCGRG00001003850,28,31,16,15,22,19,36,52,37,30,13,18
ENSCGRG00001003851,324,411,827,690,560,695,463,454,608,720,512,390
ENSCGRG00001003854,3305,3447,3352,3627,3607,3766,3414,3344,3914,4158,3230,3479
ENSCGRG00001003856,5929,7407,9671,10439,7751,9673,7116,7781,8580,9254,8089,7186
ENSCGRG00001003859,744,995,1059,1278,997,1055,890,943,1057,1283,983,974
ENSCGRG00001003862,966,1213,729,834,824,1191,786,984,1222,1239,1152,1027
ENSCGRG00001003863,1614,2026,4154,3926,2418,3270,2035,2392,3174,3588,2857,2704
ENSCGRG00001003865,5,21,13,12,7,10,6,17,16,32,12,16
ENSCGRG00001003866,7235,8648,14048,13846,10288,11400,10559,10414,11284,12678,9795,10365
ENSCGRG00001003874,14,28,33,31,21,39,26,15,19,24,48,29
ENSCGRG00001003877,142,205,160,158,156,186,196,177,162,182,150,177
ENSCGRG00001003882,439,611,473,449,584,690,610,581,486,582,251,260
ENSCGRG00001003884,230,362,726,792,414,463,341,321,428,531,562,482
ENSCGRG00001003886,81,94,28,38,81,83,122,121,78,75,42,43
ENSCGRG00001003889,1150,1250,1779,1939,1369,1683,1436,1559,1596,1686,1699,1707
ENSCGRG00001003893,11,5,4,6,9,15,10,2,6,6,4,3
ENSCGRG00001003897,11,17,6,5,11,23,20,10,10,11,14,7
ENSCGRG00001003899,1231,1537,1441,1730,1514,1617,1516,1493,1631,1864,1141,1239
ENSCGRG00001003901,172,195,170,206,175,242,228,293,213,226,203,173
ENSCGRG00001003905,5,8,7,5,10,14,4,3,7,16,8,1
ENSCGRG00001003906,4646,5420,3384,3902,4477,4677,4703,4082,4807,4888,3918,4204
ENSCGRG00001003908,0,0,24,30,2,1,0,0,3,7,23,8
ENSCGRG00001003912,19,11,21,9,12,6,12,23,9,19,11,4
ENSCGRG00001003914,19,20,0,11,17,23,6,17,28,9,9,5
ENSCGRG00001003916,5317,6098,7308,6698,5380,7380,5767,5760,6551,7242,5388,5208
ENSCGRG00001003919,12093,12883,10562,11839,12174,13197,12376,11779,11464,12335,12435,12666
ENSCGRG00001003920,1153,1286,1611,1824,1533,1701,1592,1409,1438,1679,1267,1291
ENSCGRG00001003922,53,44,124,173,130,105,57,67,145,143,61,65
ENSCGRG00001003923,261,361,495,449,299,382,363,310,344,415,289,351
ENSCGRG00001003934,24,23,16,27,11,28,12,28,32,30,24,23
ENSCGRG00001003940,25,17,34,12,29,28,15,22,37,24,34,19
ENSCGRG00001003942,947,1167,996,1106,1353,1510,1131,1128,1185,1441,756,761
ENSCGRG00001003943,1253,1514,1966,2074,1378,1642,1649,1565,1843,2215,1496,1629
ENSCGRG00001003944,1526,1864,1986,2267,1804,2284,1790,1768,2001,2079,1797,1735
ENSCGRG00001003945,2402,2404,2645,2996,2518,2617,2708,2641,2239,2393,2142,2383
ENSCGRG00001003946,48236,57878,35547,41238,45110,49157,52575,47214,47148,48309,40156,43318
ENSCGRG00001003947,18184,21232,24837,25127,21744,24245,23124,22196,21769,23612,21652,21341
ENSCGRG00001003948,3065,3375,3204,3290,3276,3553,3560,3507,3851,3581,3184,3444
ENSCGRG00001003955,15,14,16,3,7,5,5,5,2,9,12,7
ENSCGRG00001003959,6894,8455,5198,5824,5307,6303,8408,8492,12313,12551,10208,9906
ENSCGRG00001003961,5386,6396,8768,8876,7079,7188,7642,7284,5881,6754,6646,6778
ENSCGRG00001003964,77097,84433,64373,67398,75530,75143,90362,84055,72615,80073,69808,74086
ENSCGRG00001003966,2962,3190,3016,3013,3199,3174,3311,3168,3083,3209,2665,2750
ENSCGRG00001003968,6,10,15,8,15,11,16,16,1,9,5,5
ENSCGRG00001003973,3678,4424,3980,4439,4059,4067,4224,3708,4004,3926,3906,4168
ENSCGRG00001003977,1056,1175,971,881,1053,1082,1090,1158,1141,1348,1985,1932
ENSCGRG00001003984,245,294,148,198,326,350,427,321,196,212,219,239
ENSCGRG00001003986,53,67,45,44,71,61,72,76,62,94,79,97
ENSCGRG00001003991,44,42,17,16,29,19,33,22,26,31,32,14
ENSCGRG00001003993,9314,9975,13885,13370,10318,11199,11791,11142,12300,13415,11930,12481
ENSCGRG00001003994,84992,98307,110984,111822,86536,96847,111888,118751,98158,111927,121872,122087
ENSCGRG00001003996,2139,2366,2977,3718,1993,2306,2083,2124,2031,2127,1677,1751
ENSCGRG00001003998,16185,17618,19122,18693,16822,17597,18157,17213,16869,17593,16795,16894
ENSCGRG00001004002,11,10,29,8,11,50,16,10,9,11,22,23
ENSCGRG00001004004,6,6,5,2,1,3,18,13,15,21,4,4
ENSCGRG00001004006,2718,3064,3153,3371,2625,3279,3057,3075,2737,3050,3464,3397
ENSCGRG00001004009,15519,19218,15774,17117,14557,18184,16332,16634,16848,17007,15696,15355
ENSCGRG00001004013,14,10,7,7,6,11,15,5,14,16,10,12
ENSCGRG00001004014,20623,22984,31107,30565,24884,26473,25189,24640,23634,25383,21408,23079
ENSCGRG00001004016,8907,10853,10032,11208,10698,11961,10197,10919,11046,12081,9978,9356
ENSCGRG00001004022,9,9,1,2,11,5,5,4,1,5,8,5
ENSCGRG00001004023,479,521,573,551,517,805,530,630,711,757,474,481
ENSCGRG00001004025,6700,7649,6788,7173,6205,7930,6820,7195,7212,7864,6943,6825
ENSCGRG00001004029,836,1014,1572,1574,1094,1334,1151,1100,1366,1406,1169,1176
