ENSCGRG-Id,logFC,PValue,FDR
ENSCGRG00001005467,0.0192880190441724,0.959323070677403,0.976593902688812
ENSCGRG00001007745,-0.00282842321881861,0.959194014978311,0.976539295538497
ENSCGRG00001008998,-0.0214907819009311,0.95912533880809,0.976539295538497
ENSCGRG00001017671,-0.00298871848701283,0.959103273294858,0.976539295538497
ENSCGRG00001021321,0.00527400906271011,0.959009451966938,0.976539295538497
ENSCGRG00001009079,-0.0354233463781608,0.958660519462435,0.976303190445857
ENSCGRG00001007932,-0.00359071415355527,0.958393796140892,0.976108326744409
ENSCGRG00001014561,-0.00377506997864692,0.958256665135603,0.976045430413036
ENSCGRG00001024171,0.0108886023243747,0.957845509779453,0.975703390979715
ENSCGRG00001018359,-0.0153103728074414,0.957839155363989,0.975703390979715
ENSCGRG00001018421,-0.0464484385986056,0.957672946289114,0.975681115774802
ENSCGRG00001022677,-0.0048609558149813,0.957648543272876,0.975681115774802
ENSCGRG00001019988,0.0309561736246096,0.957293213642228,0.975447735556595
ENSCGRG00001000179,0.0336974497740172,0.957283929237641,0.975447735556595
ENSCGRG00001022718,-0.0408977053828591,0.957257442669153,0.975447735556595
ENSCGRG00001006237,0.00673209218814751,0.957207949464946,0.975447735556595
ENSCGRG00001018875,-0.0412178498530165,0.957142215484422,0.975447735556595
ENSCGRG00001015793,-0.003238800626415,0.957126106393834,0.975447735556595
ENSCGRG00001011591,0.0317889356231503,0.956602191095014,0.975204044440981
ENSCGRG00001020209,-0.00594115432909174,0.956217938193919,0.974889070283683
ENSCGRG00001020514,-0.00694249818190362,0.955936831999286,0.974679215555807
ENSCGRG00001013338,0.00279849125589134,0.955840798382308,0.974658043802859
ENSCGRG00001015297,-0.00618394784155362,0.955552964045273,0.974441276690994
ENSCGRG00001007115,0.0151477504323619,0.955452791758264,0.974415862052277
ENSCGRG00001019835,-0.0438863115536947,0.955307303963004,0.974344224875311
ENSCGRG00001022155,-0.00430489577228379,0.95524660130847,0.974344224875311
ENSCGRG00001019945,-0.00858148341064276,0.954933592415198,0.974116518684765
ENSCGRG00001017347,-0.00456813550700102,0.954866942198294,0.974116518684765
ENSCGRG00001016217,-0.0035213853753378,0.954790542747964,0.974116518684765
ENSCGRG00001011129,0.00497276450893589,0.954725679652132,0.974116518684765
ENSCGRG00001016922,-0.0317076747115443,0.954679432843456,0.974116518684765
ENSCGRG00001022357,0.00919616629170463,0.954354858516056,0.973909769321807
ENSCGRG00001009855,0.00577198221968705,0.954283330195745,0.973909769321807
ENSCGRG00001014997,0.00329947918415354,0.95417945931701,0.973884276716005
ENSCGRG00001020304,-0.0112740848654837,0.953980888960791,0.973758358123387
ENSCGRG00001010041,-0.00889584455360861,0.953942437468181,0.973758358123387
ENSCGRG00001014973,0.00571227053761506,0.953934079991053,0.973758358123387
ENSCGRG00001021947,-0.0379015435013474,0.95385836868801,0.973758358123387
ENSCGRG00001002916,0.00435061987494535,0.953596918000103,0.973673434094255
ENSCGRG00001002052,-0.00676788779976644,0.953584922087399,0.973673434094255
ENSCGRG00001022298,0.0039165483936312,0.953283946722509,0.97350739953547
ENSCGRG00001016205,-0.0318944821374372,0.953097199119969,0.973393456219298
ENSCGRG00001009874,-0.00428188994155611,0.95303693193413,0.973393456219298
ENSCGRG00001024415,0.00495980884606071,0.953034029491705,0.973393456219298
ENSCGRG00001015635,-0.00320245543521544,0.952765379326982,0.973284860910783
ENSCGRG00001024389,0.0376970390062343,0.952723227037256,0.973284860910783
ENSCGRG00001003357,0.0183883400922488,0.952534511714756,0.973202571579168
ENSCGRG00001005363,-0.117703353762084,0.95251684857962,0.973202571579168
ENSCGRG00001008877,-0.0223029121056944,0.952324858896247,0.973141934804884
ENSCGRG00001014282,0.0177912826961285,0.95226797810139,0.973141934804884
ENSCGRG00001012997,0.00734046270893164,0.952263247242942,0.973141934804884
ENSCGRG00001008833,-0.00370969474171266,0.95170921126909,0.972743119166742
ENSCGRG00001007084,-0.00503230034261567,0.95137344918297,0.972476696674319
ENSCGRG00001012821,0.00645579043886587,0.951334484770925,0.972476696674319
ENSCGRG00001020296,0.00422181414933489,0.95133378732848,0.972476696674319
ENSCGRG00001004462,-0.0453126182793972,0.95108441126761,0.972411531109695
ENSCGRG00001021844,-0.00334026386080165,0.951082800348926,0.972411531109695
ENSCGRG00001024932,-0.0051608541879743,0.950955148246403,0.972411531109695
ENSCGRG00001012708,-0.00472500250124609,0.950911048671504,0.972411531109695
ENSCGRG00001024854,-0.0143362720893187,0.950908281337889,0.972411531109695
ENSCGRG00001005444,0.00350742816194655,0.950414268558494,0.972110139302049
ENSCGRG00001024237,-0.00359260272052423,0.950327382779398,0.972098055107862
ENSCGRG00001011030,0.0119920533280152,0.950155802378879,0.971999327303216
ENSCGRG00001021263,-0.00718193052368306,0.950116220668444,0.971999327303216
ENSCGRG00001010910,-0.00414013886872144,0.94985746273298,0.971847683701751
ENSCGRG00001015772,0.00361751982927954,0.949816601718962,0.971847683701751
ENSCGRG00001009833,-0.00813037202779451,0.949686043174718,0.971825871113436
ENSCGRG00001009617,0.00799395898277704,0.949642792425645,0.971825871113436
ENSCGRG00001018401,-0.00420431284037813,0.949617353072848,0.971825871113436
ENSCGRG00001002162,-0.0428664734961983,0.949358963188696,0.971721540931975
ENSCGRG00001006098,-0.00370159607627906,0.9493009448803,0.971721540931975
ENSCGRG00001013687,0.0328005403231965,0.949149750063767,0.971661009848662
ENSCGRG00001016748,0.00680718618370106,0.948934791448212,0.971517758891753
ENSCGRG00001013594,-0.00373658378679877,0.94889245106144,0.971517758891753
ENSCGRG00001021658,-0.0267866209406462,0.948860477093983,0.971517758891753
ENSCGRG00001016606,0.00614275226411718,0.948523941057741,0.971327521768026
ENSCGRG00001021887,0.00511894473325352,0.948521564483959,0.971327521768026
ENSCGRG00001017229,0.00415531463218657,0.94841237925735,0.971327521768026
ENSCGRG00001022812,-0.00352981142223267,0.948376295956329,0.971327521768026
ENSCGRG00001018638,-0.00431935867729002,0.948359222982501,0.971327521768026
ENSCGRG00001019628,-0.00645311539623929,0.94814621770268,0.971324792170254
ENSCGRG00001014533,-0.0321159735913391,0.948128762239645,0.971324792170254
ENSCGRG00001022058,-0.00388202411061746,0.94811168177265,0.971324792170254
ENSCGRG00001022045,-0.0108190920003595,0.94807543251333,0.971324792170254
ENSCGRG00001002984,0.0402932579541755,0.947907409166097,0.971324792170254
ENSCGRG00001020106,0.027080538398081,0.947875229394919,0.971324792170254
ENSCGRG00001002232,0.00370386275221732,0.947471185465092,0.971094220404265
ENSCGRG00001009785,0.0182402100320757,0.947094954045033,0.970785447631531
ENSCGRG00001024024,0.00447287865479801,0.946732509890137,0.970490759227943
ENSCGRG00001012909,-0.0454241336069661,0.946732249736231,0.970490759227943
ENSCGRG00001008992,-0.00463464376185904,0.946652548055145,0.970490759227943
ENSCGRG00001016961,-0.00877213911039852,0.946612890789394,0.970490759227943
ENSCGRG00001013444,-0.0553046997768502,0.946511265480071,0.970490759227943
ENSCGRG00001020864,-0.00594795677857651,0.946349981882632,0.970482768305869
ENSCGRG00001024771,0.00491090953344224,0.946335522783692,0.970482768305869
ENSCGRG00001012624,0.013832876077883,0.946230199388081,0.970482768305869
ENSCGRG00001003438,-0.00559055995566033,0.945674897296415,0.970020931962236
ENSCGRG00001024886,0.0242629396364896,0.945672242996108,0.970020931962236
ENSCGRG00001021113,-0.0381589807489588,0.945593858696787,0.970020931962236
ENSCGRG00001004189,0.00627159615617364,0.945534858680717,0.970020931962236
ENSCGRG00001001035,0.00601608049528814,0.945534496915817,0.970020931962236
ENSCGRG00001010831,0.00556977997425341,0.945523742319186,0.970020931962236
ENSCGRG00001016960,0.004444620155358,0.945342986684308,0.970020931962236
ENSCGRG00001018020,-0.00583727180644542,0.945309037188847,0.970020931962236
ENSCGRG00001007091,-0.00490853485267753,0.945274094941913,0.970020931962236
ENSCGRG00001017030,-0.00407015659693405,0.945113797878433,0.970020931962236
ENSCGRG00001023400,-0.0111552767419955,0.945061719920329,0.970020931962236
ENSCGRG00001023828,-0.00392650459756776,0.944828079355624,0.969997526328072
ENSCGRG00001016513,-0.00462830602842395,0.944818145147239,0.969997526328072
ENSCGRG00001000365,0.0452338001267304,0.944780630647632,0.969997526328072
ENSCGRG00001022622,-0.00449606528891137,0.944738803733547,0.969997526328072
ENSCGRG00001010962,0.00390039487403193,0.944589715058201,0.969997526328072
ENSCGRG00001015234,0.0036650693290321,0.944359921235487,0.969901381668648
ENSCGRG00001006563,0.0843940317549718,0.944184681876395,0.969798322012964
ENSCGRG00001010417,-0.00442143196665763,0.94414565956318,0.969798322012964
ENSCGRG00001015218,-0.00549700752767605,0.944037230675449,0.969798322012964
ENSCGRG00001025026,0.0248361561177383,0.94383313018243,0.969667978636328
ENSCGRG00001007565,-0.00624736364768065,0.943515737932584,0.969418812226377
ENSCGRG00001013980,-0.00453250394293535,0.943392725213026,0.969369338103751
ENSCGRG00001007168,-0.00505259995256618,0.943331903247132,0.969369338103751
ENSCGRG00001019286,-0.0175230199003797,0.943318640914607,0.969369338103751
ENSCGRG00001015305,0.00428373659851386,0.943201413405746,0.969369338103751
ENSCGRG00001014193,0.0102033656737713,0.943047802501922,0.969322590458595
ENSCGRG00001006672,0.00478647565182389,0.943034393316272,0.969322590458595
ENSCGRG00001019590,0.00662954994097067,0.942841311359102,0.96926422203787
ENSCGRG00001001305,-0.0301218795460346,0.942799920096782,0.96926422203787
ENSCGRG00001020422,0.00388386176237427,0.942608774743295,0.969179055435201
ENSCGRG00001014965,0.0493142617445691,0.942290214744637,0.96892845157852
ENSCGRG00001000750,0.00543992747405948,0.942232031479086,0.96892845157852
ENSCGRG00001021382,-0.00402018343531181,0.942167369060301,0.96892845157852
ENSCGRG00001011971,-0.0059378104231073,0.942083661646245,0.96892845157852
ENSCGRG00001024670,-0.0424617277291162,0.942027287373857,0.96892845157852
ENSCGRG00001023429,-0.0134884507296272,0.942004368530178,0.96892845157852
ENSCGRG00001019330,0.00742228264399766,0.941885465277923,0.96892845157852
ENSCGRG00001001744,0.00889901610674653,0.941677832649947,0.968837299776272
ENSCGRG00001005440,0.0405153064235964,0.941563533668063,0.968796678384406
ENSCGRG00001019122,-0.00503692178933354,0.941446775322252,0.968753519838512
ENSCGRG00001008443,0.0234588798746264,0.941318462114946,0.96869846347663
ENSCGRG00001012693,0.00567347680358086,0.941168199923105,0.968620809156278
ENSCGRG00001004790,0.0207250593637237,0.941119919598158,0.968620809156278
ENSCGRG00001007477,0.0429157862659959,0.941096788861019,0.968620809156278
ENSCGRG00001019135,0.00728693751163485,0.941006822657363,0.968620809156278
ENSCGRG00001003241,-0.00699961157982777,0.940877043267647,0.968620809156278
ENSCGRG00001012945,-0.0334139536427094,0.940669326269661,0.968492256171252
ENSCGRG00001019860,-0.0064483720612572,0.940447270011624,0.968340624950741
ENSCGRG00001011048,0.00512721652005103,0.93996164710045,0.967917564079819
ENSCGRG00001020186,0.00729745357461325,0.939738527612665,0.967764768097375
ENSCGRG00001016945,-0.00533590748672848,0.939725828731388,0.967764768097375
ENSCGRG00001012320,-0.0595946168925913,0.939420025162757,0.967590670206215
ENSCGRG00001013561,-0.00605630861706227,0.93929786880129,0.967541810763496
ENSCGRG00001013484,0.0755718212232684,0.939205157915094,0.967523276837116
ENSCGRG00001007618,0.00617658125399239,0.939189433254449,0.967523276837116
ENSCGRG00001020421,0.00620685282469129,0.939096518681612,0.967523276837116
ENSCGRG00001017063,0.0423232874546327,0.939080863355964,0.967523276837116
ENSCGRG00001021435,-0.0125966534637353,0.938979678058581,0.967523276837116
ENSCGRG00001003631,0.00519461504290008,0.938824757742018,0.967516258495932
ENSCGRG00001017940,0.00609922266788254,0.938795038163508,0.967516258495932
ENSCGRG00001020608,0.0279405417709152,0.938793346480695,0.967516258495932
ENSCGRG00001005241,0.00827428406543282,0.938786968505055,0.967516258495932
ENSCGRG00001019185,0.0456842002798084,0.93875272991906,0.967516258495932
ENSCGRG00001022430,-0.0078236694720144,0.938573960846876,0.967516258495932
ENSCGRG00001005069,0.0054078668910633,0.938315633194608,0.967453549983039
ENSCGRG00001016871,-0.00714611315690536,0.938164081773845,0.967374318752151
ENSCGRG00001022965,0.00678045055954654,0.937979438914757,0.96726095042663
ENSCGRG00001014609,0.00497030519958851,0.937733377848707,0.967084223459932
ENSCGRG00001016123,-0.00452064955671453,0.937641040714082,0.967066016424265
ENSCGRG00001010314,-0.0505402350590789,0.93753171817066,0.967030286649027
ENSCGRG00001002240,0.015671514622772,0.93752616838062,0.967030286649027
ENSCGRG00001017089,0.00525192587094682,0.937424153415357,0.967030286649027
ENSCGRG00001014330,0.0865990310907458,0.937412894610219,0.967030286649027
ENSCGRG00001022235,0.0101381151894694,0.937385162502592,0.967030286649027
ENSCGRG00001005544,-0.0510495298469165,0.937144553393896,0.967016082707591
ENSCGRG00001022960,-0.00802331501757934,0.937122709934378,0.967016082707591
ENSCGRG00001023957,0.00885648126992394,0.93694110888553,0.966960262928089
ENSCGRG00001022171,-0.00646573409065747,0.936907281685624,0.966960262928089
ENSCGRG00001022286,-0.00550869017644396,0.936811854701118,0.966960262928089
ENSCGRG00001013113,-0.00412224878387973,0.936482164560173,0.966717757405109
ENSCGRG00001004304,0.00491282015702778,0.936178996228495,0.966481848215162
ENSCGRG00001020292,0.00895490081537392,0.936009033685484,0.966383429851166
ENSCGRG00001014590,0.00587843762456475,0.935816683628307,0.966261879938039
ENSCGRG00001016436,0.00511859005770019,0.935666272317745,0.966183617244217
ENSCGRG00001004437,-0.00532826872323009,0.935590333490195,0.966182249650254
ENSCGRG00001023827,0.00427889095638633,0.935492287407908,0.966158049899904
ENSCGRG00001020950,-0.00440302044379767,0.935344735645524,0.966082713717308
ENSCGRG00001000192,0.00600476964021095,0.935076100475383,0.965882293000617
ENSCGRG00001017235,0.00553781060761988,0.934981078008504,0.96586118700695
ENSCGRG00001009844,-0.00827752218274945,0.934679720152483,0.96562691050379
ENSCGRG00001000047,0.00880035988400718,0.934615198262991,0.96562691050379
ENSCGRG00001009954,-0.00418812134262769,0.93460343383353,0.96562691050379
ENSCGRG00001020315,-0.00714579340863923,0.934412605574598,0.965582062850967
ENSCGRG00001020565,0.0120344385339262,0.9341979757567,0.965437317483919
ENSCGRG00001010302,0.0534375834651295,0.934130390529642,0.965437317483919
ENSCGRG00001015788,-0.00435687052727494,0.933999720845194,0.965386525001949
ENSCGRG00001022545,0.0691697560598742,0.933960933674124,0.965386525001949
ENSCGRG00001016429,-0.0474406820603211,0.93368101115769,0.965211193795379
ENSCGRG00001019104,0.00600837451566249,0.93364053691189,0.965211193795379
ENSCGRG00001014391,0.0151855311812222,0.933597956093044,0.965211193795379
ENSCGRG00001022615,-0.0108489298051829,0.933318881690963,0.96506797085493
ENSCGRG00001017121,0.00454743619868824,0.933276583836539,0.96506797085493
ENSCGRG00001016153,0.00502610752718801,0.933276172486895,0.96506797085493
ENSCGRG00001008625,0.0076527228449691,0.933240203349983,0.96506797085493
ENSCGRG00001014342,-0.00566054921848015,0.933226830735134,0.96506797085493
ENSCGRG00001014186,0.0149918775033719,0.932900556027971,0.965020714172088
ENSCGRG00001007903,-0.0380782475276062,0.932794123524951,0.964987705162945
ENSCGRG00001004228,0.0844095152368756,0.932512560640918,0.964773501736917
ENSCGRG00001014132,-0.00614155967221425,0.932461291147283,0.964773501736917
ENSCGRG00001019129,-0.0566519246882745,0.932276702568332,0.964683636052207
ENSCGRG00001017064,0.0097806576638352,0.932041320300786,0.964517146693429
ENSCGRG00001018967,-0.00511942519724283,0.931884549311964,0.964431987615139
ENSCGRG00001021184,0.00666748567678455,0.931733603950822,0.964352844501575
ENSCGRG00001020182,0.0111663533958654,0.931673696767792,0.964352844501575
ENSCGRG00001015584,-0.00670754321458278,0.931552815965494,0.964319882799359
ENSCGRG00001018305,0.04235365337126,0.931329498593166,0.964165788078263
ENSCGRG00001005065,0.00942638796803097,0.931244840751652,0.96415522850349
ENSCGRG00001005777,0.0539716361316638,0.931220168755843,0.96415522850349
ENSCGRG00001007621,0.00422109444775859,0.931186280390935,0.96415522850349
ENSCGRG00001021224,0.00790374711209964,0.931035689828775,0.96415522850349
ENSCGRG00001023893,-0.00423432260922389,0.930960784842808,0.96415522850349
ENSCGRG00001009344,0.0550047876224703,0.930904523177034,0.96415522850349
ENSCGRG00001015811,0.00831554966861683,0.930722433400769,0.96407685705996
ENSCGRG00001000281,0.00796164333176089,0.930418393135545,0.963839021816973
ENSCGRG00001016618,0.00681583954961935,0.930206466163194,0.963696578154029
ENSCGRG00001001926,0.00493889053056428,0.929779424049669,0.963331233958966
ENSCGRG00001025038,-0.00459408884387556,0.929341205868155,0.96295425100318
ENSCGRG00001018397,-0.0183088014454126,0.929283547215844,0.96295425100318
ENSCGRG00001010393,-0.121926412522017,0.929196238695883,0.96295425100318
ENSCGRG00001000837,-0.0339723430983569,0.928917890887778,0.962746739963649
ENSCGRG00001009341,0.024772085588301,0.928902163604247,0.962746739963649
ENSCGRG00001018749,0.00762032756315898,0.928894161862972,0.962746739963649
ENSCGRG00001005380,-0.0741066207089179,0.928890829279126,0.962746739963649
ENSCGRG00001018644,0.087662711180171,0.928606764068781,0.962732505038162
ENSCGRG00001007403,-0.0075133946730532,0.928568311434249,0.962732505038162
ENSCGRG00001010445,-0.0196254975295346,0.928542252855139,0.962732505038162
ENSCGRG00001001715,-0.0370769918452084,0.928179698417815,0.962520934957339
ENSCGRG00001024314,-0.0616236423144229,0.928085466948657,0.962500297254378
ENSCGRG00001011369,-0.00673412371503074,0.928073107674806,0.962500297254378
ENSCGRG00001016681,-0.0070865709615537,0.927872893443243,0.962434003299948
ENSCGRG00001017042,-0.00439967101240994,0.927806938818689,0.962434003299948
ENSCGRG00001003340,0.0066808301700465,0.927663252823991,0.962370730717663
ENSCGRG00001003601,-0.0607502301536321,0.927341212487435,0.962113721696963
ENSCGRG00001018882,0.0137416299809716,0.927302420813388,0.962113721696963
ENSCGRG00001000553,0.00461228817361292,0.927025530890718,0.961940347744523
ENSCGRG00001017905,0.0968091600734605,0.927010241615517,0.961940347744523
ENSCGRG00001014047,-0.0477796604643534,0.926814145005596,0.96187515938747
ENSCGRG00001017090,0.00814731808868054,0.926629996359487,0.96176112719293
ENSCGRG00001024029,-0.0126738612263645,0.926277822997665,0.961472667735211
ENSCGRG00001003660,-0.00940649810927177,0.92621941823347,0.961472667735211
ENSCGRG00001006296,-0.00690383994752615,0.926104960446251,0.961447376959714
ENSCGRG00001000807,-0.00585597130445236,0.926011932605842,0.961427879675517
ENSCGRG00001002914,-0.0174044603961986,0.925540684752543,0.961015662485821
ENSCGRG00001015349,-0.0231929821809229,0.925171970261103,0.960709851075463
ENSCGRG00001010538,0.00913847071073589,0.925143542899952,0.960709851075463
ENSCGRG00001024662,0.0096498857074195,0.925137060064761,0.960709851075463
ENSCGRG00001007659,-0.117563318672799,0.925055749065522,0.960709851075463
ENSCGRG00001001481,-0.00611913285878207,0.924934018995186,0.960709851075463
ENSCGRG00001022771,-0.0170223702632424,0.924638343861444,0.960540867602234
ENSCGRG00001016223,0.00821008439756475,0.924527636725557,0.960502917840119
ENSCGRG00001013190,0.00936264231191936,0.924386499965227,0.96043334574739
ENSCGRG00001021768,-0.131101598594235,0.924384230076456,0.96043334574739
ENSCGRG00001013671,-0.00798126430698396,0.924358716282861,0.96043334574739
ENSCGRG00001021294,-0.00696610716343753,0.924318148975402,0.96043334574739
ENSCGRG00001006372,-0.0112364383512906,0.924020604368725,0.960361409902128
ENSCGRG00001017092,0.0878539698629887,0.923965859826648,0.960361409902128
ENSCGRG00001009779,-0.00781407211212707,0.923897287266112,0.960361409902128
ENSCGRG00001021157,-0.0115004078395815,0.923891399822562,0.960361409902128
ENSCGRG00001000643,-0.0203550906355805,0.923871971085347,0.960361409902128
ENSCGRG00001011484,0.00755940796378665,0.92383647089091,0.960361409902128
ENSCGRG00001023528,-0.00955258009172547,0.923752767998327,0.960361409902128
ENSCGRG00001011469,0.0128129807221934,0.923606081843401,0.960361409902128
ENSCGRG00001014352,-0.0065566361559254,0.923575719936519,0.960361409902128
ENSCGRG00001021366,-0.00736571265137116,0.923438077858928,0.960361409902128
ENSCGRG00001001189,0.00617183417225191,0.923410012791474,0.960361409902128
ENSCGRG00001005132,-0.068738752002728,0.923334743894299,0.960361409902128
ENSCGRG00001016403,-0.00765955231132781,0.923318237102887,0.960361409902128
ENSCGRG00001021088,-0.0175213931319682,0.923207808611102,0.960361409902128
ENSCGRG00001024909,-0.0385342911053476,0.923110509441007,0.960361409902128
ENSCGRG00001019887,0.0652725060463571,0.923055325014033,0.960361409902128
ENSCGRG00001018944,0.00818268546201592,0.923034060724495,0.960361409902128
ENSCGRG00001020225,0.0194681136912258,0.923004848006539,0.960361409902128
ENSCGRG00001022759,0.0807592095786111,0.922606938965975,0.960279499451042
ENSCGRG00001002755,0.0127003860614314,0.922574204877246,0.960279499451042
ENSCGRG00001020931,-0.00872672864596677,0.922409676125943,0.960228547001756
ENSCGRG00001021205,-0.00560189589630405,0.922233850964269,0.960122699480328
ENSCGRG00001020536,0.00544888291595472,0.922003898830635,0.95996047969429
ENSCGRG00001007345,0.0514211643509141,0.921947257206366,0.95996047969429
ENSCGRG00001001077,0.0464162178967333,0.921765637995479,0.959866766900157
ENSCGRG00001024762,-0.0146042636484749,0.921645545859001,0.959818897645826
ENSCGRG00001024083,0.00589012948071082,0.921332554130775,0.959570115293124
ENSCGRG00001010868,-0.00777374593430054,0.921138163710612,0.95944482640675
ENSCGRG00001002179,0.0707327899222319,0.921020959516662,0.959399919940573
ENSCGRG00001012812,0.060047825387478,0.920991308120191,0.959399919940573
ENSCGRG00001024887,-0.00788216207507938,0.920721490017238,0.95924230221524
ENSCGRG00001007108,0.0239400473285189,0.920622095068289,0.959215924447962
ENSCGRG00001021649,-0.00800928383133855,0.920609381172964,0.959215924447962
ENSCGRG00001023598,0.017475463627857,0.920533783919788,0.959215924447962
ENSCGRG00001009759,-0.00919991825301458,0.920475100608009,0.959215924447962
ENSCGRG00001024623,0.00552483350458015,0.920386517203202,0.959215924447962
ENSCGRG00001018489,0.0100122116405393,0.920277289949909,0.959215924447962
ENSCGRG00001013469,0.0429633444968424,0.919910886499131,0.958937857774694
ENSCGRG00001011911,-0.00739397662286588,0.919545520933329,0.95863416396149
ENSCGRG00001016917,-0.00530062488707561,0.919340830952332,0.95849794041882
ENSCGRG00001020451,-0.00899737360796034,0.919224132342331,0.958453441476838
ENSCGRG00001024019,-0.0461391751315068,0.919195958704911,0.958453441476838
ENSCGRG00001017553,0.0466569412706973,0.918931249170148,0.958302387493295
ENSCGRG00001023435,0.0454804043187642,0.918902075105149,0.958302387493295
ENSCGRG00001007006,-0.00706843423400868,0.918851744418516,0.958302387493295
ENSCGRG00001012941,-0.0166835251886325,0.918675809300123,0.958267524941783
ENSCGRG00001004009,-0.00614977923952834,0.918650212883986,0.958267524941783
ENSCGRG00001019872,0.00811691071683634,0.918585574124761,0.958267524941783
ENSCGRG00001015046,0.00673980674856878,0.918561239023023,0.958267524941783
ENSCGRG00001025013,-0.0455432086269524,0.918546296679551,0.958267524941783
ENSCGRG00001015140,-0.00680106481365403,0.918369397318698,0.958267524941783
ENSCGRG00001021761,0.00833915871497528,0.918363709961763,0.958267524941783
ENSCGRG00001001878,0.124788721297664,0.918298265276192,0.958267524941783
ENSCGRG00001018938,0.00610118869303549,0.917928819500917,0.958105778149071
ENSCGRG00001000050,-0.00606294832353412,0.917883138476207,0.958105778149071
ENSCGRG00001013294,0.00619913587576191,0.917322426290419,0.957627224930235
ENSCGRG00001020795,0.00818067949127489,0.916955067983483,0.95732090424237
ENSCGRG00001018545,-0.0079951779917187,0.916898854203081,0.95732090424237
ENSCGRG00001014838,-0.00577361992094986,0.916665959099369,0.957173413787415
ENSCGRG00001021058,0.00844130046876345,0.916539143254925,0.957118174678066
ENSCGRG00001021815,-0.0455974882485124,0.916327575102803,0.956974414872667
ENSCGRG00001023935,-0.00787791526756373,0.915889153304389,0.956593696252504
ENSCGRG00001016182,-0.00804405571182533,0.915501329138994,0.9562657668001
ENSCGRG00001019218,0.00571422124118396,0.915315978987345,0.956149291054141
ENSCGRG00001004055,0.00530154837841028,0.915283811940395,0.956149291054141
ENSCGRG00001000206,-0.0100363718157643,0.914562886458486,0.955516767528718
ENSCGRG00001012535,0.00811675721403285,0.914549978166014,0.955516767528718
ENSCGRG00001016077,-0.00608227949873987,0.914072348406284,0.955158395699885
ENSCGRG00001000071,-0.0710300937085513,0.914071263221833,0.955158395699885
ENSCGRG00001019234,0.00957751545997853,0.914022105534769,0.955158395699885
ENSCGRG00001020036,0.0291035783461526,0.91395146948251,0.955158395699885
ENSCGRG00001003725,0.0112713322140378,0.913884898291579,0.955158395699885
ENSCGRG00001000878,0.0562383453999083,0.913655911004289,0.955108613190808
ENSCGRG00001000492,-0.0226699622869739,0.913549029688118,0.955073985583033
ENSCGRG00001006692,0.00739548597323855,0.913350874478735,0.954943921972155
ENSCGRG00001002670,-0.00573945351369715,0.913195410884929,0.954858476707764
ENSCGRG00001023353,0.0344157274346013,0.913158382968815,0.954858476707764
ENSCGRG00001017154,-0.0101632829267441,0.913136585003331,0.954858476707764
ENSCGRG00001019579,0.0133641842048657,0.913072489112031,0.954858476707764
ENSCGRG00001020217,0.0254151224079531,0.913027367102552,0.954858476707764
ENSCGRG00001024858,-0.0092189093264201,0.912923080444171,0.954858476707764
ENSCGRG00001023818,-0.00862864455263057,0.912761908584057,0.954858476707764
ENSCGRG00001016610,0.0712412474558168,0.9127579108083,0.954858476707764
ENSCGRG00001016728,0.0111837837347352,0.912734373504382,0.954858476707764
ENSCGRG00001022078,0.00802318400515687,0.912611329503298,0.954858476707764
ENSCGRG00001010867,0.0773352203006626,0.912607678500091,0.954858476707764
ENSCGRG00001009815,-0.0135176712444374,0.912440233245865,0.954858476707764
ENSCGRG00001012658,-0.0484053984176189,0.912321415158772,0.954858476707764
ENSCGRG00001016220,-0.00665412684930636,0.912112975447618,0.954728875521074
ENSCGRG00001024109,0.0129972448225642,0.912030265363927,0.954719475036176
ENSCGRG00001007268,-0.0768813300458714,0.912022088537333,0.954719475036176
ENSCGRG00001006458,-0.00604846359890081,0.911926940707086,0.954719475036176
ENSCGRG00001020871,-0.00991977269490502,0.911825635358928,0.954719475036176
ENSCGRG00001019882,-0.00964479599498373,0.911785328300027,0.954719475036176
ENSCGRG00001013996,-0.0098509762362728,0.911517393925924,0.954568437844463
ENSCGRG00001019921,-0.00828299117818471,0.911332750285138,0.954452263300085
ENSCGRG00001017068,-0.00715752685252669,0.911249712977121,0.954442492383785
ENSCGRG00001013490,-0.00619970786501899,0.911166790236346,0.954432839894066
ENSCGRG00001012510,-0.0681177863874302,0.911162430356592,0.954432839894066
ENSCGRG00001024239,-0.0125743284566377,0.911004615581844,0.954417375984571
ENSCGRG00001020973,-0.00963345277992222,0.910981484529917,0.954417375984571
ENSCGRG00001019691,-0.0076663037772803,0.91080964635674,0.95436754415548
ENSCGRG00001000599,-0.0670306579929074,0.910740055090755,0.95436754415548
ENSCGRG00001015837,-0.00797558501037492,0.910470141778774,0.954166224173952
ENSCGRG00001023832,-0.00870754164411787,0.910185905641589,0.9539455517728
ENSCGRG00001018481,-0.0139546022422909,0.909698580106141,0.953511972947582
ENSCGRG00001016012,-0.0798705910165279,0.909422513783695,0.953299775842716
ENSCGRG00001012511,-0.055422251787558,0.909185466120145,0.953128448898134
ENSCGRG00001009878,-0.0076719460086622,0.9088142931329,0.95281647492332
ENSCGRG00001002377,0.00704576816156371,0.908432565076267,0.952493383414784
ENSCGRG00001010636,0.00858974480333099,0.908325148612141,0.952457879130182
